temperature,humidity,lux,co2,year,month,day,hour,minute,second
22.60,53.70,188.00,939.00,2023,11,7,11,5,33
22.70,53.70,217.00,947.00,2023,11,7,11,7,33
22.70,53.70,167.00,957.00,2023,11,7,11,9,33
22.70,53.60,145.00,960.00,2023,11,7,11,11,33
22.80,53.50,144.00,960.00,2023,11,7,11,13,33
22.90,53.40,160.00,954.00,2023,11,7,11,15,33
22.90,53.30,282.00,962.00,2023,11,7,11,17,33
22.90,53.30,128.00,973.00,2023,11,7,11,19,33
22.90,53.40,182.00,965.00,2023,11,7,11,21,33
22.90,53.20,624.00,972.00,2023,11,7,11,23,33
23.00,53.20,528.00,981.00,2023,11,7,11,25,33
23.00,53.30,319.00,994.00,2023,11,7,11,27,33
23.00,53.10,330.00,999.00,2023,11,7,11,29,33
23.00,53.10,346.00,996.00,2023,11,7,11,31,33
23.10,53.20,307.00,1002.00,2023,11,7,11,33,33
23.10,53.00,429.00,998.00,2023,11,7,11,35,33
23.20,52.80,336.00,1002.00,2023,11,7,11,37,33
23.20,52.80,199.00,1018.00,2023,11,7,11,39,33
23.20,52.90,240.00,1038.00,2023,11,7,11,41,33
23.20,52.90,182.00,1020.00,2023,11,7,11,43,33
23.20,52.90,105.00,1039.00,2023,11,7,11,45,33
23.20,53.00,141.00,1036.00,2023,11,7,11,47,33
23.20,53.30,147.00,1024.00,2023,11,7,11,49,33
23.10,53.10,194.00,1028.00,2023,11,7,11,51,33
23.00,53.20,640.00,1023.00,2023,11,7,11,53,33
23.00,53.10,1168.00,1035.00,2023,11,7,11,55,33
22.90,53.40,470.00,1035.00,2023,11,7,11,57,33
22.80,53.60,95.00,1035.00,2023,11,7,11,59,33
22.80,53.70,76.00,1033.00,2023,11,7,12,1,33
22.70,53.80,75.00,1033.00,2023,11,7,12,3,33
22.60,53.90,71.00,1021.00,2023,11,7,12,5,33
22.50,54.00,81.00,1020.00,2023,11,7,12,7,33
22.50,54.00,109.00,1024.00,2023,11,7,12,9,33
22.50,54.20,77.00,1016.00,2023,11,7,12,11,33
22.50,54.20,52.00,1017.00,2023,11,7,12,13,33
22.40,54.20,48.00,1013.00,2023,11,7,12,15,33
22.40,54.20,51.00,1014.00,2023,11,7,12,17,33
22.30,54.20,50.00,1009.00,2023,11,7,12,19,33
22.40,54.20,61.00,1012.00,2023,11,7,12,21,33
22.40,54.20,55.00,1011.00,2023,11,7,12,23,33
22.40,54.20,55.00,1012.00,2023,11,7,12,25,33
22.30,54.30,46.00,1011.00,2023,11,7,12,27,33
22.30,54.40,40.00,1004.00,2023,11,7,12,29,33
22.30,54.40,37.00,1002.00,2023,11,7,12,31,33
22.30,54.40,53.00,1012.00,2023,11,7,12,33,33
22.30,54.40,42.00,1005.00,2023,11,7,12,35,33
22.20,54.40,32.00,1009.00,2023,11,7,12,37,33
22.20,54.40,29.00,1008.00,2023,11,7,12,39,33
22.20,54.50,23.00,1009.00,2023,11,7,12,41,33
22.20,54.50,18.00,1011.00,2023,11,7,12,43,33
22.20,54.60,11.00,1013.00,2023,11,7,12,45,33
22.20,54.70,0.00,1010.00,2023,11,7,12,47,33
22.10,54.70,0.00,1008.00,2023,11,7,12,49,33
22.10,54.70,0.00,1014.00,2023,11,7,12,51,33
22.10,54.70,0.00,1010.00,2023,11,7,12,53,33
22.10,54.70,0.00,1007.00,2023,11,7,12,55,33
22.10,54.80,0.00,1008.00,2023,11,7,12,57,33
22.10,54.80,0.00,1004.00,2023,11,7,12,59,33
22.10,54.80,30.00,1006.00,2023,11,7,13,1,33
22.10,54.90,37.00,1008.00,2023,11,7,13,3,33
22.00,54.90,38.00,998.00,2023,11,7,13,5,33
22.00,54.80,34.00,1002.00,2023,11,7,13,7,33
22.00,54.90,53.00,1000.00,2023,11,7,13,9,33
22.00,54.90,64.00,1003.00,2023,11,7,13,11,33
22.10,54.80,61.00,1004.00,2023,11,7,13,13,33
22.00,54.80,79.00,999.00,2023,11,7,13,15,33
22.00,54.90,78.00,1000.00,2023,11,7,13,17,33
22.00,54.90,63.00,998.00,2023,11,7,13,19,33
22.00,54.90,75.00,999.00,2023,11,7,13,21,33
22.00,54.90,105.00,998.00,2023,11,7,13,23,33
22.00,54.90,146.00,994.00,2023,11,7,13,25,33
22.00,54.80,197.00,997.00,2023,11,7,13,27,33
22.10,54.70,400.00,996.00,2023,11,7,13,29,33
22.00,54.70,2117.00,998.00,2023,11,7,13,31,33
22.10,54.70,754.00,999.00,2023,11,7,13,33,33
22.10,54.60,671.00,1007.00,2023,11,7,13,35,33
22.10,54.60,322.00,1010.00,2023,11,7,13,37,33
22.10,54.70,466.00,1015.00,2023,11,7,13,39,33
22.10,54.60,528.00,1020.00,2023,11,7,13,41,33
22.10,54.60,466.00,1022.00,2023,11,7,13,43,33
22.10,54.60,411.00,1036.00,2023,11,7,13,45,33
22.10,54.60,146.00,1029.00,2023,11,7,13,47,33
22.10,54.70,14.00,1030.00,2023,11,7,13,49,33
22.10,54.60,227.00,1033.00,2023,11,7,13,51,33
22.10,54.70,101.00,1034.00,2023,11,7,13,53,33
22.00,54.70,338.00,1029.00,2023,11,7,13,55,33
22.00,54.80,87.00,1036.00,2023,11,7,13,57,33
22.00,54.80,31.00,1037.00,2023,11,7,13,59,33
22.00,54.80,0.00,1042.00,2023,11,7,14,1,33
22.00,54.80,0.00,1046.00,2023,11,7,14,3,33
22.00,54.70,0.00,1038.00,2023,11,7,14,5,33
22.00,54.80,111.00,1042.00,2023,11,7,14,7,33
22.00,54.80,0.00,1042.00,2023,11,7,14,9,33
22.00,54.70,0.00,1044.00,2023,11,7,14,11,33
22.00,54.80,21.00,1050.00,2023,11,7,14,13,33
22.00,54.80,79.00,1048.00,2023,11,7,14,15,33
22.00,54.80,52.00,1053.00,2023,11,7,14,17,33
22.00,54.80,31.00,1053.00,2023,11,7,14,19,33
22.00,54.80,33.00,1055.00,2023,11,7,14,21,33
22.00,54.80,0.00,1055.00,2023,11,7,14,23,33
22.00,54.80,0.00,1066.00,2023,11,7,14,25,33
22.00,54.80,0.00,1068.00,2023,11,7,14,27,33
22.00,54.80,0.00,1081.00,2023,11,7,14,29,33
22.10,54.70,0.00,1107.00,2023,11,7,14,31,33
22.10,54.80,0.00,1148.00,2023,11,7,14,33,33
22.10,55.20,0.00,1223.00,2023,11,7,14,35,33
22.00,55.10,0.00,1221.00,2023,11,7,14,37,33
22.00,55.00,0.00,1235.00,2023,11,7,14,39,33
22.10,54.90,0.00,1244.00,2023,11,7,14,41,33
22.10,54.90,0.00,1250.00,2023,11,7,14,43,33
22.10,55.00,0.00,1259.00,2023,11,7,14,45,33
22.10,55.00,81.00,1253.00,2023,11,7,14,47,33
22.10,55.00,96.00,1255.00,2023,11,7,14,49,33
22.00,55.00,221.00,1252.00,2023,11,7,14,51,33
22.00,55.00,0.00,1252.00,2023,11,7,14,53,33
22.00,55.10,0.00,1251.00,2023,11,7,14,55,33
22.00,55.10,0.00,1249.00,2023,11,7,14,57,33
22.00,55.10,0.00,1245.00,2023,11,7,14,59,33
22.00,55.10,0.00,1241.00,2023,11,7,15,1,33
22.00,55.10,0.00,1246.00,2023,11,7,15,3,33
22.00,55.10,0.00,1245.00,2023,11,7,15,5,33
22.00,55.00,0.00,1236.00,2023,11,7,15,7,33
22.00,55.00,0.00,1234.00,2023,11,7,15,9,33
22.00,55.10,0.00,1238.00,2023,11,7,15,11,33
22.00,55.00,0.00,1227.00,2023,11,7,15,13,33
22.00,55.10,0.00,1236.00,2023,11,7,15,15,33
22.00,55.10,0.00,1230.00,2023,11,7,15,17,33
22.00,54.90,265.00,1217.00,2023,11,7,15,19,33
22.00,55.00,249.00,1219.00,2023,11,7,15,21,33
22.00,54.90,123.00,1221.00,2023,11,7,15,23,33
22.10,54.70,113.00,1219.00,2023,11,7,15,25,33
22.30,54.50,112.00,1225.00,2023,11,7,15,27,33
22.30,54.40,97.00,1226.00,2023,11,7,15,29,33
22.40,54.20,114.00,1229.00,2023,11,7,15,31,33
22.50,54.20,123.00,1233.00,2023,11,7,15,33,33
22.50,54.10,99.00,1244.00,2023,11,7,15,35,33
22.60,54.10,86.00,1269.00,2023,11,7,15,37,33
22.70,54.00,71.00,1258.00,2023,11,7,15,39,33
22.70,54.00,71.00,1279.00,2023,11,7,15,41,33
22.80,54.00,70.00,1273.00,2023,11,7,15,43,33
22.80,53.80,64.00,1253.00,2023,11,7,15,45,33
22.80,53.60,62.00,1227.00,2023,11,7,15,47,33
22.80,53.40,44.00,1137.00,2023,11,7,15,49,33
22.70,53.20,64.00,1074.00,2023,11,7,15,51,33
22.70,52.20,100.00,996.00,2023,11,7,15,53,33
22.70,52.10,62.00,994.00,2023,11,7,15,55,33
22.80,52.50,51.00,993.00,2023,11,7,15,57,33
22.80,52.20,50.00,1029.00,2023,11,7,15,59,33
22.90,51.90,43.00,1024.00,2023,11,7,16,1,33
22.90,51.70,50.00,1027.00,2023,11,7,16,3,33
23.00,52.00,50.00,1009.00,2023,11,7,16,5,33
23.00,52.30,48.00,1017.00,2023,11,7,16,7,33
23.00,51.70,45.00,1013.00,2023,11,7,16,9,33
23.10,52.20,47.00,1028.00,2023,11,7,16,11,33
23.10,52.30,51.00,1046.00,2023,11,7,16,13,33
23.10,52.30,41.00,1049.00,2023,11,7,16,15,33
23.10,52.30,47.00,1060.00,2023,11,7,16,17,33
23.10,52.30,50.00,1066.00,2023,11,7,16,19,33
23.10,52.50,48.00,1073.00,2023,11,7,16,21,33
23.20,52.50,45.00,1076.00,2023,11,7,16,23,33
23.20,52.40,57.00,1077.00,2023,11,7,16,25,33
23.20,52.50,57.00,1074.00,2023,11,7,16,27,33
23.30,52.40,48.00,1077.00,2023,11,7,16,29,32
23.30,52.30,48.00,1080.00,2023,11,7,16,31,32
23.30,52.40,41.00,1080.00,2023,11,7,16,33,32
23.30,52.30,42.00,1081.00,2023,11,7,16,35,32
23.30,52.30,48.00,1081.00,2023,11,7,16,37,32
23.30,52.30,43.00,1085.00,2023,11,7,16,39,32
23.30,52.30,16.00,1089.00,2023,11,7,16,41,32
23.40,52.30,49.00,1086.00,2023,11,7,16,43,32
23.40,52.30,30.00,1094.00,2023,11,7,16,45,32
23.30,52.30,45.00,1097.00,2023,11,7,16,47,32
23.40,52.30,51.00,1102.00,2023,11,7,16,49,32
23.30,52.30,34.00,1106.00,2023,11,7,16,51,32
23.40,52.40,30.00,1112.00,2023,11,7,16,53,32
23.30,52.40,38.00,1118.00,2023,11,7,16,55,32
23.30,52.50,45.00,1123.00,2023,11,7,16,57,32
23.20,52.60,49.00,1109.00,2023,11,7,16,59,32
23.20,52.40,55.00,990.00,2023,11,7,17,1,32
23.20,51.20,47.00,933.00,2023,11,7,17,3,32
23.20,51.80,47.00,986.00,2023,11,7,17,5,32
23.20,52.40,45.00,1064.00,2023,11,7,17,7,32
23.20,52.40,47.00,1079.00,2023,11,7,17,9,32
23.20,52.40,60.00,1085.00,2023,11,7,17,11,32
23.20,52.50,58.00,1085.00,2023,11,7,17,13,32
23.20,52.50,56.00,1086.00,2023,11,7,17,15,32
23.20,52.50,54.00,1080.00,2023,11,7,17,17,32
23.20,52.50,53.00,1094.00,2023,11,7,17,19,32
23.20,52.50,35.00,1109.00,2023,11,7,17,21,32
23.30,52.50,36.00,1105.00,2023,11,7,17,23,32
23.30,52.50,35.00,1105.00,2023,11,7,17,25,32
23.40,52.50,45.00,1124.00,2023,11,7,17,27,32
23.40,52.50,53.00,1130.00,2023,11,7,17,29,32
23.40,52.50,45.00,1135.00,2023,11,7,17,31,32
23.40,52.50,51.00,1138.00,2023,11,7,17,33,32
23.40,52.50,48.00,1138.00,2023,11,7,17,35,32
23.40,52.50,36.00,1147.00,2023,11,7,17,37,32
23.50,52.40,37.00,1150.00,2023,11,7,17,39,32
23.50,52.50,42.00,1155.00,2023,11,7,17,41,32
23.50,52.50,41.00,1155.00,2023,11,7,17,43,32
23.50,52.50,45.00,1151.00,2023,11,7,17,45,32
23.50,52.50,44.00,1160.00,2023,11,7,17,47,32
23.50,52.50,44.00,1168.00,2023,11,7,17,49,32
23.50,52.50,52.00,1184.00,2023,11,7,17,51,32
23.50,52.50,55.00,1171.00,2023,11,7,17,53,32
23.50,52.50,46.00,1174.00,2023,11,7,17,55,32
23.50,52.50,40.00,1199.00,2023,11,7,17,57,32
23.50,52.30,38.00,1186.00,2023,11,7,17,59,32
23.50,52.50,29.00,1191.00,2023,11,7,18,1,32
23.50,52.50,33.00,1202.00,2023,11,7,18,3,32
23.50,52.60,38.00,1198.00,2023,11,7,18,5,32
23.50,52.60,41.00,1178.00,2023,11,7,18,7,32
23.50,52.60,42.00,1173.00,2023,11,7,18,9,32
23.50,52.60,30.00,1175.00,2023,11,7,18,11,32
23.40,52.60,39.00,1165.00,2023,11,7,18,13,32
23.40,52.60,42.00,1162.00,2023,11,7,18,15,32
23.40,52.60,37.00,1165.00,2023,11,7,18,17,32
23.40,52.70,35.00,1176.00,2023,11,7,18,19,32
23.40,52.70,22.00,1175.00,2023,11,7,18,21,32
23.30,52.70,32.00,1190.00,2023,11,7,18,23,32
23.40,52.70,28.00,1183.00,2023,11,7,18,25,32
23.30,52.80,32.00,1174.00,2023,11,7,18,27,32
23.30,52.90,37.00,1178.00,2023,11,7,18,29,32
23.30,53.00,35.00,1189.00,2023,11,7,18,31,32
23.30,52.90,34.00,1186.00,2023,11,7,18,33,32
23.20,53.00,0.00,1183.00,2023,11,7,18,35,32
23.20,53.10,0.00,1167.00,2023,11,7,18,37,32
23.10,53.10,0.00,1170.00,2023,11,7,18,39,32
23.10,53.20,0.00,1169.00,2023,11,7,18,41,32
23.00,53.30,0.00,1181.00,2023,11,7,18,43,32
22.90,53.40,0.00,1173.00,2023,11,7,18,45,32
22.90,53.50,0.00,1180.00,2023,11,7,18,47,32
22.90,53.50,0.00,1182.00,2023,11,7,18,49,32
22.80,53.60,0.00,1181.00,2023,11,7,18,51,32
22.80,53.60,0.00,1188.00,2023,11,7,18,53,32
22.80,53.70,0.00,1184.00,2023,11,7,18,55,32
22.70,53.70,0.00,1190.00,2023,11,7,18,57,32
22.70,53.80,0.00,1196.00,2023,11,7,18,59,32
22.60,53.90,6.00,1202.00,2023,11,7,19,1,32
22.60,53.90,0.00,1206.00,2023,11,7,19,3,32
22.60,54.00,0.00,1217.00,2023,11,7,19,5,32
22.50,54.10,0.00,1230.00,2023,11,7,19,7,32
22.50,54.10,0.00,1231.00,2023,11,7,19,9,32
22.50,54.30,0.00,1248.00,2023,11,7,19,11,32
22.50,54.30,0.00,1258.00,2023,11,7,19,13,32
22.50,54.30,0.00,1277.00,2023,11,7,19,15,32
22.50,54.30,0.00,1277.00,2023,11,7,19,17,32
22.50,54.40,0.00,1283.00,2023,11,7,19,19,32
22.40,54.40,0.00,1285.00,2023,11,7,19,21,32
22.40,54.40,0.00,1288.00,2023,11,7,19,23,32
22.40,54.40,0.00,1289.00,2023,11,7,19,25,32
22.40,54.50,0.00,1304.00,2023,11,7,19,27,32
22.40,54.50,0.00,1300.00,2023,11,7,19,29,32
22.30,54.50,0.00,1294.00,2023,11,7,19,31,32
22.30,54.60,0.00,1303.00,2023,11,7,19,33,32
22.30,54.60,0.00,1307.00,2023,11,7,19,35,32
22.30,54.70,0.00,1323.00,2023,11,7,19,37,32
22.30,54.70,0.00,1334.00,2023,11,7,19,39,32
22.20,54.80,0.00,1339.00,2023,11,7,19,41,32
22.20,54.80,0.00,1328.00,2023,11,7,19,43,32
22.30,53.40,0.00,731.00,2023,11,7,19,45,32
21.40,48.90,0.00,454.00,2023,11,7,19,47,32
20.00,50.00,0.00,409.00,2023,11,7,19,49,32
19.10,50.40,0.00,407.00,2023,11,7,19,51,32
18.60,51.00,0.00,406.00,2023,11,7,19,53,32
18.30,51.30,0.00,405.00,2023,11,7,19,55,32
18.20,51.30,0.00,404.00,2023,11,7,19,57,32
18.10,51.30,0.00,404.00,2023,11,7,19,59,32
18.00,51.30,0.00,404.00,2023,11,7,20,1,32
17.90,51.50,0.00,403.00,2023,11,7,20,3,32
17.80,51.40,0.00,403.00,2023,11,7,20,5,32
17.60,51.60,0.00,403.00,2023,11,7,20,7,32
17.50,51.70,0.00,403.00,2023,11,7,20,9,32
17.50,52.10,0.00,404.00,2023,11,7,20,11,32
18.00,52.90,69.00,409.00,2023,11,7,20,13,32
19.10,53.60,67.00,429.00,2023,11,7,20,15,32
19.90,53.00,64.00,519.00,2023,11,7,20,17,32
20.40,52.60,58.00,632.00,2023,11,7,20,19,32
20.80,52.70,57.00,725.00,2023,11,7,20,21,32
21.10,52.40,48.00,763.00,2023,11,7,20,23,32
21.30,52.30,55.00,809.00,2023,11,7,20,25,32
21.50,52.10,50.00,824.00,2023,11,7,20,27,32
21.70,51.90,48.00,849.00,2023,11,7,20,29,32
21.70,51.80,41.00,875.00,2023,11,7,20,31,32
21.90,52.00,45.00,888.00,2023,11,7,20,33,32
21.90,52.00,64.00,909.00,2023,11,7,20,35,32
22.00,52.00,60.00,940.00,2023,11,7,20,37,32
22.20,51.90,56.00,954.00,2023,11,7,20,39,32
22.30,51.80,65.00,985.00,2023,11,7,20,41,32
22.50,51.50,57.00,974.00,2023,11,7,20,43,32
22.60,51.50,64.00,986.00,2023,11,7,20,45,32
22.60,51.50,65.00,994.00,2023,11,7,20,47,32
22.70,51.40,53.00,995.00,2023,11,7,20,49,32
22.80,51.30,64.00,1011.00,2023,11,7,20,51,32
22.90,51.20,51.00,1017.00,2023,11,7,20,53,32
22.90,51.30,46.00,1016.00,2023,11,7,20,55,32
23.00,51.10,48.00,1014.00,2023,11,7,20,57,32
23.10,50.90,48.00,1020.00,2023,11,7,20,59,32
23.10,50.90,50.00,1012.00,2023,11,7,21,1,32
23.20,50.90,47.00,1035.00,2023,11,7,21,3,32
23.10,51.00,52.00,1042.00,2023,11,7,21,5,32
23.10,51.00,52.00,1049.00,2023,11,7,21,7,32
23.20,50.90,79.00,1049.00,2023,11,7,21,9,32
23.20,50.80,68.00,1049.00,2023,11,7,21,11,32
23.20,50.90,77.00,1059.00,2023,11,7,21,13,32
23.20,50.90,47.00,1062.00,2023,11,7,21,15,32
23.20,50.90,53.00,1072.00,2023,11,7,21,17,32
23.20,50.90,48.00,1079.00,2023,11,7,21,19,32
23.20,50.90,48.00,1085.00,2023,11,7,21,21,32
23.20,50.90,54.00,1105.00,2023,11,7,21,23,32
23.20,50.90,46.00,1105.00,2023,11,7,21,25,32
23.20,51.00,48.00,1126.00,2023,11,7,21,27,32
23.20,51.00,47.00,1146.00,2023,11,7,21,29,32
23.20,51.10,49.00,1136.00,2023,11,7,21,31,32
23.10,51.10,48.00,1142.00,2023,11,7,21,33,32
23.10,51.30,43.00,1145.00,2023,11,7,21,35,32
23.10,51.20,48.00,1162.00,2023,11,7,21,37,32
23.10,51.20,53.00,1143.00,2023,11,7,21,39,32
23.10,51.20,27.00,1150.00,2023,11,7,21,41,32
23.10,51.20,49.00,1149.00,2023,11,7,21,43,32
23.20,51.20,50.00,1152.00,2023,11,7,21,45,32
23.10,51.20,47.00,1148.00,2023,11,7,21,47,32
23.10,51.30,48.00,1159.00,2023,11,7,21,49,32
23.20,51.30,45.00,1179.00,2023,11,7,21,51,32
23.20,51.20,50.00,1182.00,2023,11,7,21,53,32
23.30,51.20,47.00,1201.00,2023,11,7,21,55,32
23.40,51.20,0.00,1209.00,2023,11,7,21,57,32
23.40,51.20,0.00,1217.00,2023,11,7,21,59,32
23.40,51.20,0.00,1226.00,2023,11,7,22,1,32
23.40,51.20,0.00,1225.00,2023,11,7,22,3,32
23.30,51.30,0.00,1224.00,2023,11,7,22,5,32
23.20,51.50,0.00,1219.00,2023,11,7,22,7,32
23.20,51.60,0.00,1220.00,2023,11,7,22,9,32
23.10,51.70,0.00,1231.00,2023,11,7,22,11,32
23.00,51.80,0.00,1224.00,2023,11,7,22,13,32
22.90,52.00,0.00,1231.00,2023,11,7,22,15,32
22.90,52.10,0.00,1226.00,2023,11,7,22,17,32
22.80,52.20,0.00,1227.00,2023,11,7,22,19,32
22.80,52.20,0.00,1231.00,2023,11,7,22,21,32
22.70,52.30,0.00,1221.00,2023,11,7,22,23,32
22.70,52.40,0.00,1231.00,2023,11,7,22,25,32
22.60,52.50,0.00,1221.00,2023,11,7,22,27,32
22.60,52.50,0.00,1223.00,2023,11,7,22,29,32
22.60,52.60,0.00,1219.00,2023,11,7,22,31,32
22.50,52.70,0.00,1218.00,2023,11,7,22,33,32
22.50,52.70,0.00,1218.00,2023,11,7,22,35,32
22.50,52.80,0.00,1223.00,2023,11,7,22,37,32
22.50,52.90,0.00,1216.00,2023,11,7,22,39,32
22.40,52.90,0.00,1219.00,2023,11,7,22,41,32
22.40,53.00,0.00,1215.00,2023,11,7,22,43,32
22.40,53.00,0.00,1216.00,2023,11,7,22,45,32
22.30,53.10,0.00,1211.00,2023,11,7,22,47,32
22.30,53.10,0.00,1211.00,2023,11,7,22,49,32
22.30,53.10,0.00,1216.00,2023,11,7,22,51,32
22.30,53.20,0.00,1203.00,2023,11,7,22,53,32
22.20,53.20,0.00,1210.00,2023,11,7,22,55,32
22.20,53.30,0.00,1219.00,2023,11,7,22,57,32
22.20,53.30,0.00,1217.00,2023,11,7,22,59,32
22.20,53.30,0.00,1210.00,2023,11,7,23,1,32
22.20,53.30,0.00,1211.00,2023,11,7,23,3,32
22.20,53.40,0.00,1214.00,2023,11,7,23,5,32
22.20,53.40,0.00,1207.00,2023,11,7,23,7,32
22.20,53.40,0.00,1212.00,2023,11,7,23,9,32
22.20,53.40,0.00,1213.00,2023,11,7,23,11,32
22.20,53.40,0.00,1214.00,2023,11,7,23,13,32
22.20,53.40,0.00,1213.00,2023,11,7,23,15,32
22.20,53.40,0.00,1218.00,2023,11,7,23,17,32
22.20,53.50,0.00,1206.00,2023,11,7,23,19,32
22.10,53.50,0.00,1207.00,2023,11,7,23,21,32
22.20,53.50,0.00,1221.00,2023,11,7,23,23,32
22.20,53.50,0.00,1205.00,2023,11,7,23,25,32
22.10,53.50,0.00,1211.00,2023,11,7,23,27,32
22.20,53.50,0.00,1215.00,2023,11,7,23,29,32
22.10,53.50,0.00,1208.00,2023,11,7,23,31,32
22.10,53.60,0.00,1205.00,2023,11,7,23,33,32
22.10,53.70,0.00,1209.00,2023,11,7,23,35,32
22.10,53.60,0.00,1215.00,2023,11,7,23,37,32
22.10,53.60,0.00,1209.00,2023,11,7,23,39,32
22.10,53.60,0.00,1200.00,2023,11,7,23,41,32
22.10,53.70,0.00,1205.00,2023,11,7,23,43,32
22.10,53.70,0.00,1206.00,2023,11,7,23,45,32
22.10,53.70,0.00,1206.00,2023,11,7,23,47,32
22.10,53.70,0.00,1214.00,2023,11,7,23,49,32
22.00,53.70,0.00,1206.00,2023,11,7,23,51,32
22.10,53.70,0.00,1206.00,2023,11,7,23,53,32
22.10,53.70,0.00,1189.00,2023,11,7,23,55,32
22.10,53.80,0.00,1204.00,2023,11,7,23,57,32
22.10,53.70,0.00,1204.00,2023,11,7,23,59,32
22.00,53.70,0.00,1206.00,2023,11,8,0,1,32
22.00,53.70,0.00,1215.00,2023,11,8,0,3,32
22.10,53.70,0.00,1214.00,2023,11,8,0,5,32
22.10,53.80,0.00,1216.00,2023,11,8,0,7,32
22.10,53.70,0.00,1217.00,2023,11,8,0,9,32
22.10,53.70,0.00,1218.00,2023,11,8,0,11,32
22.10,53.70,0.00,1216.00,2023,11,8,0,13,32
22.10,53.70,0.00,1216.00,2023,11,8,0,15,32
22.20,53.60,0.00,1211.00,2023,11,8,0,17,32
22.20,53.60,0.00,1213.00,2023,11,8,0,19,32
22.10,53.70,0.00,1212.00,2023,11,8,0,21,32
22.20,53.70,0.00,1201.00,2023,11,8,0,23,32
22.20,53.60,0.00,1209.00,2023,11,8,0,25,32
22.20,53.70,0.00,1197.00,2023,11,8,0,27,32
22.20,53.70,0.00,1193.00,2023,11,8,0,29,32
22.20,53.70,0.00,1198.00,2023,11,8,0,31,32
22.10,53.70,0.00,1198.00,2023,11,8,0,33,32
22.10,53.70,0.00,1197.00,2023,11,8,0,35,32
22.10,53.70,0.00,1194.00,2023,11,8,0,37,32
22.10,53.70,0.00,1197.00,2023,11,8,0,39,32
22.10,53.70,0.00,1201.00,2023,11,8,0,41,32
22.00,53.80,0.00,1198.00,2023,11,8,0,43,32
22.10,53.80,0.00,1192.00,2023,11,8,0,45,32
22.10,53.80,0.00,1187.00,2023,11,8,0,47,32
22.00,53.90,0.00,1193.00,2023,11,8,0,49,32
22.00,53.80,0.00,1196.00,2023,11,8,0,51,32
22.00,53.80,0.00,1187.00,2023,11,8,0,53,32
22.00,53.90,0.00,1191.00,2023,11,8,0,55,32
22.00,53.90,0.00,1188.00,2023,11,8,0,57,32
22.00,53.90,0.00,1194.00,2023,11,8,0,59,32
22.00,53.90,0.00,1184.00,2023,11,8,1,1,32
22.00,53.90,0.00,1185.00,2023,11,8,1,3,32
22.00,54.00,0.00,1187.00,2023,11,8,1,5,32
22.00,54.00,0.00,1184.00,2023,11,8,1,7,32
21.90,54.00,0.00,1185.00,2023,11,8,1,9,32
22.00,54.00,0.00,1187.00,2023,11,8,1,11,32
22.00,54.00,0.00,1189.00,2023,11,8,1,13,32
22.00,54.00,0.00,1198.00,2023,11,8,1,15,32
22.00,54.00,0.00,1192.00,2023,11,8,1,17,32
21.90,54.10,0.00,1208.00,2023,11,8,1,19,32
22.00,54.00,0.00,1199.00,2023,11,8,1,21,32
22.00,54.00,0.00,1215.00,2023,11,8,1,23,32
22.00,54.00,0.00,1212.00,2023,11,8,1,25,32
22.00,54.00,0.00,1220.00,2023,11,8,1,27,32
22.00,54.00,0.00,1220.00,2023,11,8,1,29,32
22.00,54.00,0.00,1231.00,2023,11,8,1,31,32
22.00,54.00,0.00,1224.00,2023,11,8,1,33,32
22.00,54.00,0.00,1227.00,2023,11,8,1,35,32
22.10,54.00,0.00,1233.00,2023,11,8,1,37,32
22.10,54.00,0.00,1233.00,2023,11,8,1,39,32
22.10,54.00,0.00,1233.00,2023,11,8,1,41,32
22.00,54.00,0.00,1233.00,2023,11,8,1,43,32
22.00,54.00,0.00,1232.00,2023,11,8,1,45,32
22.00,54.00,0.00,1242.00,2023,11,8,1,47,32
22.00,54.00,0.00,1247.00,2023,11,8,1,49,32
22.00,54.00,0.00,1238.00,2023,11,8,1,51,32
22.10,54.00,0.00,1248.00,2023,11,8,1,53,32
22.10,54.00,0.00,1244.00,2023,11,8,1,55,32
22.10,54.00,0.00,1238.00,2023,11,8,1,57,32
22.10,54.10,0.00,1236.00,2023,11,8,1,59,32
22.00,54.00,0.00,1241.00,2023,11,8,2,1,32
22.00,54.00,0.00,1245.00,2023,11,8,2,3,32
22.10,54.00,0.00,1244.00,2023,11,8,2,5,32
22.10,54.00,0.00,1242.00,2023,11,8,2,7,32
22.10,54.00,0.00,1233.00,2023,11,8,2,9,32
22.10,54.00,0.00,1234.00,2023,11,8,2,11,32
22.10,54.00,0.00,1237.00,2023,11,8,2,13,32
22.10,54.00,0.00,1247.00,2023,11,8,2,15,32
22.10,54.00,0.00,1246.00,2023,11,8,2,17,32
22.10,54.00,0.00,1248.00,2023,11,8,2,19,32
22.10,54.00,0.00,1251.00,2023,11,8,2,21,32
22.10,54.00,0.00,1250.00,2023,11,8,2,23,32
22.10,54.00,0.00,1251.00,2023,11,8,2,25,32
22.10,54.00,0.00,1251.00,2023,11,8,2,27,32
22.10,54.00,0.00,1249.00,2023,11,8,2,29,32
22.10,54.00,0.00,1254.00,2023,11,8,2,31,32
22.10,54.00,0.00,1257.00,2023,11,8,2,33,32
22.10,54.00,0.00,1256.00,2023,11,8,2,35,32
22.10,54.10,0.00,1265.00,2023,11,8,2,37,32
